date,series,value
2024-03-13,XAUUSD.Curncy,2174.41
2024-03-13,COM.US.Equity,26.9031
2024-03-14,BCOM.TR,229.9719
2024-03-14,GSCI.TR,3631.134
2024-03-14,XAUUSD.Curncy,2162.19
2024-03-14,COM.US.Equity,26.8747
2024-03-15,BCOM.TR,230.2639
2024-03-15,GSCI.TR,3641.131
2024-03-15,XAUUSD.Curncy,2155.9
2024-03-15,COM.US.Equity,26.9977
2024-03-18,BCOM.TR,231.5004
2024-03-18,GSCI.TR,3687.446
2024-03-18,XAUUSD.Curncy,2160.36
2024-03-18,COM.US.Equity,27.1064
2024-03-19,BCOM.TR,231.3304
2024-03-19,GSCI.TR,3691.183
2024-03-19,XAUUSD.Curncy,2157.59
2024-03-19,COM.US.Equity,27.0142
2024-03-20,BCOM.TR,230.5711
2024-03-20,GSCI.TR,3655.232
2024-03-20,XAUUSD.Curncy,2186.39
2024-03-20,COM.US.Equity,27.1145
2024-03-21,BCOM.TR,231.0563
2024-03-21,GSCI.TR,3654.5
2024-03-21,XAUUSD.Curncy,2181.33
2024-03-21,COM.US.Equity,26.9474
2024-03-22,BCOM.TR,229.3722
2024-03-22,GSCI.TR,3639.161
2024-03-22,XAUUSD.Curncy,2165.44
2024-03-22,COM.US.Equity,26.7993
2024-03-25,BCOM.TR,230.8179
2024-03-25,GSCI.TR,3674.5
2024-03-25,XAUUSD.Curncy,2171.83
2024-03-25,COM.US.Equity,26.8853
2024-03-26,BCOM.TR,229.446
2024-03-26,GSCI.TR,3648.454
2024-03-26,XAUUSD.Curncy,2178.8
2024-03-26,COM.US.Equity,26.8089
2024-03-27,BCOM.TR,228.6254
2024-03-27,GSCI.TR,3638.317
2024-03-27,XAUUSD.Curncy,2194.79
2024-03-27,COM.US.Equity,26.8471
2024-03-28,BCOM.TR,231.3998
2024-03-28,GSCI.TR,3693.328
2024-03-28,XAUUSD.Curncy,2229.87
2024-03-28,COM.US.Equity,27.0285
2024-03-29,BCOM.TR,231.3998
2024-03-29,GSCI.TR,3693.328
2024-03-29,XAUUSD.Curncy,2229.87
2024-03-29,COM.US.Equity,27.0285
2024-04-01,BCOM.TR,232.5008
2024-04-01,GSCI.TR,3704.4
2024-04-01,XAUUSD.Curncy,2251.44
2024-04-01,COM.US.Equity,27.1813
2024-04-02,BCOM.TR,234.3827
2024-04-02,GSCI.TR,3747.381
2024-04-02,XAUUSD.Curncy,2280.67
2024-04-02,COM.US.Equity,27.4649
2024-04-03,BCOM.TR,237.2353
2024-04-03,GSCI.TR,3776.219
2024-04-03,XAUUSD.Curncy,2300
2024-04-03,COM.US.Equity,27.8212
2024-04-04,BCOM.TR,238.0849
2024-04-04,GSCI.TR,3803.108
2024-04-04,XAUUSD.Curncy,2290.94
2024-04-04,COM.US.Equity,27.783
2024-04-05,BCOM.TR,239.6019
2024-04-05,GSCI.TR,3821.67
2024-04-05,XAUUSD.Curncy,2329.75
2024-04-05,COM.US.Equity,27.9645
2024-04-08,BCOM.TR,239.7588
2024-04-08,GSCI.TR,3806.443
2024-04-08,XAUUSD.Curncy,2339.03
2024-04-08,COM.US.Equity,28.0982
2024-04-09,BCOM.TR,239.5279
2024-04-09,GSCI.TR,3785.368
2024-04-09,XAUUSD.Curncy,2352.78
2024-04-09,COM.US.Equity,28.0505
2024-04-10,BCOM.TR,239.7185
2024-04-10,GSCI.TR,3801.556
2024-04-10,XAUUSD.Curncy,2334.04
2024-04-10,COM.US.Equity,28.0218
2024-04-11,BCOM.TR,238.5379
2024-04-11,GSCI.TR,3776.357
2024-04-11,XAUUSD.Curncy,2372.52
2024-04-11,COM.US.Equity,28.1078
2024-04-12,BCOM.TR,239.9148
2024-04-12,GSCI.TR,3803.526
2024-04-12,XAUUSD.Curncy,2344.37
2024-04-12,COM.US.Equity,28.0452
2024-04-15,BCOM.TR,239.7582
2024-04-15,GSCI.TR,3796.512
2024-04-15,XAUUSD.Curncy,2383.34
2024-04-15,COM.US.Equity,28.3609
2024-04-16,BCOM.TR,239.8436
2024-04-16,GSCI.TR,3796.177
2024-04-16,XAUUSD.Curncy,2382.89
2024-04-16,COM.US.Equity,28.1746
2024-04-17,BCOM.TR,238.4571
2024-04-17,GSCI.TR,3735.247
2024-04-17,XAUUSD.Curncy,2361.02
2024-04-17,COM.US.Equity,28.0123
2024-04-18,BCOM.TR,238.1887
2024-04-18,GSCI.TR,3731.408
2024-04-18,XAUUSD.Curncy,2379.04
2024-04-18,COM.US.Equity,27.9932
2024-04-19,BCOM.TR,240.4654
2024-04-19,GSCI.TR,3756.185
2024-04-19,XAUUSD.Curncy,2391.93
2024-04-19,COM.US.Equity,28.1364
2024-04-22,BCOM.TR,239.9357
2024-04-22,GSCI.TR,3755.889
2024-04-22,XAUUSD.Curncy,2327.3
2024-04-22,COM.US.Equity,27.9263
2024-04-23,BCOM.TR,240.3674
2024-04-23,GSCI.TR,3781.014
2024-04-23,XAUUSD.Curncy,2322.02
2024-04-23,COM.US.Equity,27.8786
2024-04-24,BCOM.TR,239.7799
2024-04-24,GSCI.TR,3770.996
2024-04-24,XAUUSD.Curncy,2316.17
2024-04-24,COM.US.Equity,27.9263
2024-04-25,BCOM.TR,240.5957
2024-04-25,GSCI.TR,3787.116
2024-04-25,XAUUSD.Curncy,2332.46
2024-04-25,COM.US.Equity,28.0409
2024-04-26,BCOM.TR,240.3944
2024-04-26,GSCI.TR,3796.187
2024-04-26,XAUUSD.Curncy,2337.96
2024-04-26,COM.US.Equity,28.1078
2024-04-29,BCOM.TR,241.5707
2024-04-29,GSCI.TR,3776.329
2024-04-29,XAUUSD.Curncy,2335.66
2024-04-29,COM.US.Equity,28.1269
2024-04-30,BCOM.TR,237.6268
2024-04-30,GSCI.TR,3736.138
2024-04-30,XAUUSD.Curncy,2286.25
2024-04-30,COM.US.Equity,27.7448
2024-05-01,BCOM.TR,234.9927
2024-05-01,GSCI.TR,3650.645
2024-05-01,XAUUSD.Curncy,2319.56
2024-05-01,COM.US.Equity,27.6364
2024-05-02,BCOM.TR,235.7516
2024-05-02,GSCI.TR,3654.383
2024-05-02,XAUUSD.Curncy,2303.83
2024-05-02,COM.US.Equity,27.6016
2024-05-03,BCOM.TR,236.9492
2024-05-03,GSCI.TR,3655.049
2024-05-03,XAUUSD.Curncy,2301.74
2024-05-03,COM.US.Equity,27.5825
2024-05-06,BCOM.TR,239.8625
2024-05-06,GSCI.TR,3680.628
2024-05-06,XAUUSD.Curncy,2323.97
2024-05-06,COM.US.Equity,27.8133
2024-05-07,BCOM.TR,239.9078
2024-05-07,GSCI.TR,3684.607
2024-05-07,XAUUSD.Curncy,2314.1
2024-05-07,COM.US.Equity,27.755
2024-05-08,BCOM.TR,238.8102
2024-05-08,GSCI.TR,3681.064
2024-05-08,XAUUSD.Curncy,2308.85
2024-05-08,COM.US.Equity,27.7334
2024-05-09,BCOM.TR,239.7972
2024-05-09,GSCI.TR,3691.392
2024-05-09,XAUUSD.Curncy,2346.33
2024-05-09,COM.US.Equity,27.955
2024-05-10,BCOM.TR,240.5783
2024-05-10,GSCI.TR,3679.23
2024-05-10,XAUUSD.Curncy,2360.5
2024-05-10,COM.US.Equity,28.0107
2024-05-13,BCOM.TR,241.819
2024-05-13,GSCI.TR,3695.106
2024-05-13,XAUUSD.Curncy,2336.32
2024-05-13,COM.US.Equity,28.1934
2024-05-14,BCOM.TR,241.5141
2024-05-14,GSCI.TR,3670.279
2024-05-14,XAUUSD.Curncy,2358.12
2024-05-14,COM.US.Equity,28.1173
2024-05-15,BCOM.TR,243.3693
2024-05-15,GSCI.TR,3692.184
2024-05-15,XAUUSD.Curncy,2385.99
2024-05-15,COM.US.Equity,28.3513
2024-05-16,BCOM.TR,243.8854
2024-05-16,GSCI.TR,3709.967
2024-05-16,XAUUSD.Curncy,2376.86
2024-05-16,COM.US.Equity,28.3797
2024-05-17,BCOM.TR,247.7532
2024-05-17,GSCI.TR,3748.216
2024-05-17,XAUUSD.Curncy,2415.22
2024-05-17,COM.US.Equity,28.7838
2024-05-20,BCOM.TR,251.3686
2024-05-20,GSCI.TR,3772.631
2024-05-20,XAUUSD.Curncy,2425.31
2024-05-20,COM.US.Equity,28.9482
2024-05-21,BCOM.TR,250.8065
2024-05-21,GSCI.TR,3759.733
2024-05-21,XAUUSD.Curncy,2421.05
2024-05-21,COM.US.Equity,28.9626
2024-05-22,BCOM.TR,249.4899
2024-05-22,GSCI.TR,3723.572
2024-05-22,XAUUSD.Curncy,2378.85
2024-05-22,COM.US.Equity,28.5478
2024-05-23,BCOM.TR,246.5162
2024-05-23,GSCI.TR,3703.049
2024-05-23,XAUUSD.Curncy,2329.27
2024-05-23,COM.US.Equity,28.3845
2024-05-24,BCOM.TR,246.3258
2024-05-24,GSCI.TR,3715.09
2024-05-24,XAUUSD.Curncy,2333.83
2024-05-24,COM.US.Equity,28.4659
2024-05-27,BCOM.TR,246.3258
2024-05-27,GSCI.TR,3715.09
2024-05-27,XAUUSD.Curncy,2350.97
2024-05-27,COM.US.Equity,28.4659
2024-05-28,BCOM.TR,250.2716
2024-05-28,GSCI.TR,3785.953
2024-05-28,XAUUSD.Curncy,2361.31
2024-05-28,COM.US.Equity,28.8527
2024-05-29,BCOM.TR,247.6404
2024-05-29,GSCI.TR,3755.117
2024-05-29,XAUUSD.Curncy,2338.12
2024-05-29,COM.US.Equity,28.6523
2024-05-30,BCOM.TR,244.2421
2024-05-30,GSCI.TR,3696.738
2024-05-30,XAUUSD.Curncy,2343.07
2024-05-30,COM.US.Equity,28.4229
2024-05-31,BCOM.TR,241.7985
2024-05-31,GSCI.TR,3665.095
2024-05-31,XAUUSD.Curncy,2327.33
2024-05-31,COM.US.Equity,28.294
2024-06-03,BCOM.TR,241.3153
2024-06-03,GSCI.TR,3606.257
2024-06-03,XAUUSD.Curncy,2350.75
2024-06-03,COM.US.Equity,28.165
2024-06-04,BCOM.TR,237.926
2024-06-04,GSCI.TR,3568.932
2024-06-04,XAUUSD.Curncy,2327.01
2024-06-04,COM.US.Equity,27.9072
2024-06-05,BCOM.TR,239.3502
2024-06-05,GSCI.TR,3582.936
2024-06-05,XAUUSD.Curncy,2355.32
2024-06-05,COM.US.Equity,27.9932
2024-06-06,BCOM.TR,243.1099
2024-06-06,GSCI.TR,3641.767
2024-06-06,XAUUSD.Curncy,2376.06
2024-06-06,COM.US.Equity,28.2094
2024-06-07,BCOM.TR,239.2888
2024-06-07,GSCI.TR,3612.384
2024-06-07,XAUUSD.Curncy,2293.78
2024-06-07,COM.US.Equity,27.7171
2024-06-10,BCOM.TR,240.7287
2024-06-10,GSCI.TR,3661.467
2024-06-10,XAUUSD.Curncy,2310.88
2024-06-10,COM.US.Equity,27.8977
2024-06-11,BCOM.TR,241.5169
2024-06-11,GSCI.TR,3671.182
2024-06-11,XAUUSD.Curncy,2317.01
2024-06-11,COM.US.Equity,27.9073
2024-06-12,BCOM.TR,243.0167
2024-06-12,GSCI.TR,3695.222
2024-06-12,XAUUSD.Curncy,2324.98
2024-06-12,COM.US.Equity,27.9356
2024-06-13,BCOM.TR,241.7617
2024-06-13,GSCI.TR,3700.519
2024-06-13,XAUUSD.Curncy,2304.21
2024-06-13,COM.US.Equity,27.8775
2024-06-14,BCOM.TR,240.9946
2024-06-14,GSCI.TR,3688.612
2024-06-14,XAUUSD.Curncy,2333.04
2024-06-14,COM.US.Equity,27.9359
2024-06-17,BCOM.TR,239.8527
2024-06-17,GSCI.TR,3704.781
2024-06-17,XAUUSD.Curncy,2319.14
2024-06-17,COM.US.Equity,27.8786
2024-06-18,BCOM.TR,241.8229
2024-06-18,GSCI.TR,3737.274
2024-06-18,XAUUSD.Curncy,2329.46
2024-06-18,COM.US.Equity,27.9417
2024-06-19,BCOM.TR,241.8229
2024-06-19,GSCI.TR,3737.274
2024-06-19,XAUUSD.Curncy,2328.16
2024-06-19,COM.US.Equity,27.9417
2024-06-20,BCOM.TR,241.9382
2024-06-20,GSCI.TR,3742.771
2024-06-20,XAUUSD.Curncy,2360.09
2024-06-20,COM.US.Equity,28.1317
2024-06-21,BCOM.TR,239.5644
2024-06-21,GSCI.TR,3717.881
2024-06-21,XAUUSD.Curncy,2321.98
2024-06-21,COM.US.Equity,27.919
2024-06-24,BCOM.TR,241.6397
2024-06-24,GSCI.TR,3739.807
2024-06-24,XAUUSD.Curncy,2334.65
2024-06-24,COM.US.Equity,27.9836
2024-06-25,BCOM.TR,238.9785
2024-06-25,GSCI.TR,3709.256
2024-06-25,XAUUSD.Curncy,2319.62
2024-06-25,COM.US.Equity,27.834
2024-06-26,BCOM.TR,238.2483
2024-06-26,GSCI.TR,3711.737
2024-06-26,XAUUSD.Curncy,2298.23
2024-06-26,COM.US.Equity,27.7906
2024-06-27,BCOM.TR,238.8401
2024-06-27,GSCI.TR,3730.344
2024-06-27,XAUUSD.Curncy,2327.73
2024-06-27,COM.US.Equity,27.9292
2024-06-28,BCOM.TR,238.0796
2024-06-28,GSCI.TR,3717.393
2024-06-28,XAUUSD.Curncy,2326.75
2024-06-28,COM.US.Equity,27.9247
2024-07-01,BCOM.TR,238.9754
2024-07-01,GSCI.TR,3758.662
2024-07-01,XAUUSD.Curncy,2331.9
2024-07-01,COM.US.Equity,28.1431
2024-07-02,BCOM.TR,238.7986
2024-07-02,GSCI.TR,3758.59
2024-07-02,XAUUSD.Curncy,2329.46
2024-07-02,COM.US.Equity,28.1189
2024-07-03,BCOM.TR,241.0545
2024-07-03,GSCI.TR,3786.551
2024-07-03,XAUUSD.Curncy,2356.2
2024-07-03,COM.US.Equity,28.2493
2024-07-04,BCOM.TR,241.0545
2024-07-04,GSCI.TR,3786.551
2024-07-04,XAUUSD.Curncy,2356.69
2024-07-04,COM.US.Equity,28.2493
2024-07-05,BCOM.TR,241.8936
2024-07-05,GSCI.TR,3777.235
2024-07-05,XAUUSD.Curncy,2392.16
2024-07-05,COM.US.Equity,28.4511
2024-07-08,BCOM.TR,239.2455
2024-07-08,GSCI.TR,3736.718
2024-07-08,XAUUSD.Curncy,2359.13
2024-07-08,COM.US.Equity,28.2638
2024-07-09,BCOM.TR,237.7596
2024-07-09,GSCI.TR,3703.027
2024-07-09,XAUUSD.Curncy,2364.09
2024-07-09,COM.US.Equity,28.1962
2024-07-10,BCOM.TR,237.207
2024-07-10,GSCI.TR,3703.729
2024-07-10,XAUUSD.Curncy,2371.26
2024-07-10,COM.US.Equity,28.2067
2024-07-11,BCOM.TR,237.9962
2024-07-11,GSCI.TR,3718.579
2024-07-11,XAUUSD.Curncy,2415.48
2024-07-11,COM.US.Equity,28.3313
2024-07-12,BCOM.TR,238.0083
2024-07-12,GSCI.TR,3712.408
2024-07-12,XAUUSD.Curncy,2411.43
2024-07-12,COM.US.Equity,28.2445
2024-07-15,BCOM.TR,235.3997
2024-07-15,GSCI.TR,3690.818
2024-07-15,XAUUSD.Curncy,2422.27
2024-07-15,COM.US.Equity,28.1407
2024-07-16,BCOM.TR,235.3982
2024-07-16,GSCI.TR,3661.502
2024-07-16,XAUUSD.Curncy,2469.08
2024-07-16,COM.US.Equity,28.1914
2024-07-17,BCOM.TR,234.5405
2024-07-17,GSCI.TR,3689.591
2024-07-17,XAUUSD.Curncy,2458.79
2024-07-17,COM.US.Equity,28.1508
2024-07-18,BCOM.TR,234.022
2024-07-18,GSCI.TR,3678.881
2024-07-18,XAUUSD.Curncy,2445.08
2024-07-18,COM.US.Equity,28.0073
2024-07-19,BCOM.TR,230.5225
2024-07-19,GSCI.TR,3608.826
2024-07-19,XAUUSD.Curncy,2400.83
2024-07-19,COM.US.Equity,27.805
2024-07-22,BCOM.TR,232.0451
2024-07-22,GSCI.TR,3617.187
2024-07-22,XAUUSD.Curncy,2396.59
2024-07-22,COM.US.Equity,27.7857
2024-07-23,BCOM.TR,230.6743
2024-07-23,GSCI.TR,3582.069
2024-07-23,XAUUSD.Curncy,2409.64
2024-07-23,COM.US.Equity,27.6892
2024-07-24,BCOM.TR,230.2434
2024-07-24,GSCI.TR,3598.9
2024-07-24,XAUUSD.Curncy,2397.7
2024-07-24,COM.US.Equity,27.6527
2024-07-25,BCOM.TR,229.0519
2024-07-25,GSCI.TR,3606.402
2024-07-25,XAUUSD.Curncy,2364.56
2024-07-25,COM.US.Equity,27.5887
2024-07-26,BCOM.TR,227.1521
2024-07-26,GSCI.TR,3569.816
2024-07-26,XAUUSD.Curncy,2387.19
2024-07-26,COM.US.Equity,27.5648
2024-07-29,BCOM.TR,225.9391
2024-07-29,GSCI.TR,3531.419
2024-07-29,XAUUSD.Curncy,2384.19
2024-07-29,COM.US.Equity,27.4863
2024-07-30,BCOM.TR,226.0121
2024-07-30,GSCI.TR,3505.759
2024-07-30,XAUUSD.Curncy,2410.78
2024-07-30,COM.US.Equity,27.5622
2024-07-31,BCOM.TR,228.4705
2024-07-31,GSCI.TR,3586.432
2024-07-31,XAUUSD.Curncy,2447.6
2024-07-31,COM.US.Equity,27.8966
2024-08-01,BCOM.TR,226.3636
2024-08-01,GSCI.TR,3540.966
2024-08-01,XAUUSD.Curncy,2446.26
2024-08-01,COM.US.Equity,27.7297
2024-08-02,BCOM.TR,224.467
2024-08-02,GSCI.TR,3467.93
2024-08-02,XAUUSD.Curncy,2443.24
2024-08-02,COM.US.Equity,27.5492
2024-08-05,BCOM.TR,222.6073
2024-08-05,GSCI.TR,3445.245
2024-08-05,XAUUSD.Curncy,2410.79
2024-08-05,COM.US.Equity,27.3917
2024-08-06,BCOM.TR,223.228
2024-08-06,GSCI.TR,3454.917
2024-08-06,XAUUSD.Curncy,2390.82
2024-08-06,COM.US.Equity,27.2971
2024-08-07,BCOM.TR,224.7552
2024-08-07,GSCI.TR,3501.674
2024-08-07,XAUUSD.Curncy,2382.92
2024-08-07,COM.US.Equity,27.3162
2024-08-08,BCOM.TR,225.8776
2024-08-08,GSCI.TR,3518.766
2024-08-08,XAUUSD.Curncy,2427.53
2024-08-08,COM.US.Equity,27.4622
2024-08-09,BCOM.TR,226.5462
2024-08-09,GSCI.TR,3540.34
2024-08-09,XAUUSD.Curncy,2431.32
2024-08-09,COM.US.Equity,27.5029
2024-08-12,BCOM.TR,229.2926
2024-08-12,GSCI.TR,3610.16
2024-08-12,XAUUSD.Curncy,2472.9
2024-08-12,COM.US.Equity,27.6766
2024-08-13,BCOM.TR,226.7083
2024-08-13,GSCI.TR,3566.352
2024-08-13,XAUUSD.Curncy,2465.16
2024-08-13,COM.US.Equity,27.6602
2024-08-14,BCOM.TR,226.42
2024-08-14,GSCI.TR,3550.13
2024-08-14,XAUUSD.Curncy,2447.85
2024-08-14,COM.US.Equity,27.5636
2024-08-15,BCOM.TR,228.1459
2024-08-15,GSCI.TR,3581.121
2024-08-15,XAUUSD.Curncy,2456.79
2024-08-15,COM.US.Equity,27.6673
2024-08-16,BCOM.TR,227.2406
2024-08-16,GSCI.TR,3539.523
2024-08-16,XAUUSD.Curncy,2508.01
2024-08-16,COM.US.Equity,27.7648
2024-08-19,BCOM.TR,228.6242
2024-08-19,GSCI.TR,3519.18
2024-08-19,XAUUSD.Curncy,2504.28
2024-08-19,COM.US.Equity,27.7374
2024-08-20,BCOM.TR,228.5577
2024-08-20,GSCI.TR,3503.837
2024-08-20,XAUUSD.Curncy,2513.99
2024-08-20,COM.US.Equity,27.7568
2024-08-21,BCOM.TR,227.988
2024-08-21,GSCI.TR,3479.254
2024-08-21,XAUUSD.Curncy,2512.56
2024-08-21,COM.US.Equity,27.7135
2024-08-22,BCOM.TR,226.3192
2024-08-22,GSCI.TR,3490.47
2024-08-22,XAUUSD.Curncy,2484.75
2024-08-22,COM.US.Equity,27.6314
2024-08-23,BCOM.TR,229.239
2024-08-23,GSCI.TR,3545.489
2024-08-23,XAUUSD.Curncy,2512.59
2024-08-23,COM.US.Equity,27.8002
2024-08-26,BCOM.TR,231.0902
2024-08-26,GSCI.TR,3605.019
2024-08-26,XAUUSD.Curncy,2518.03
2024-08-26,COM.US.Equity,27.8784
2024-08-27,BCOM.TR,231.0526
2024-08-27,GSCI.TR,3574.278
2024-08-27,XAUUSD.Curncy,2524.64
2024-08-27,COM.US.Equity,27.8531
2024-08-28,BCOM.TR,229.0021
2024-08-28,GSCI.TR,3532.849
2024-08-28,XAUUSD.Curncy,2504.61
2024-08-28,COM.US.Equity,27.7526
2024-08-29,BCOM.TR,230.7321
2024-08-29,GSCI.TR,3572.247
2024-08-29,XAUUSD.Curncy,2521.4
2024-08-29,COM.US.Equity,27.8244
2024-08-30,BCOM.TR,228.5818
2024-08-30,GSCI.TR,3524.629
2024-08-30,XAUUSD.Curncy,2503.39
2024-08-30,COM.US.Equity,27.6925
2024-09-02,BCOM.TR,228.5818
2024-09-02,GSCI.TR,3524.629
2024-09-02,XAUUSD.Curncy,2499.51
2024-09-02,COM.US.Equity,27.6925
2024-09-03,BCOM.TR,226.6134
2024-09-03,GSCI.TR,3448.037
2024-09-03,XAUUSD.Curncy,2492.91
2024-09-03,COM.US.Equity,27.5448
2024-09-04,BCOM.TR,225.8497
2024-09-04,GSCI.TR,3418.356
2024-09-04,XAUUSD.Curncy,2495.72
2024-09-04,COM.US.Equity,27.5332
2024-09-05,BCOM.TR,226.557
2024-09-05,GSCI.TR,3418.48
2024-09-05,XAUUSD.Curncy,2516.76
2024-09-05,COM.US.Equity,27.6117
2024-09-06,BCOM.TR,223.1574
2024-09-06,GSCI.TR,3359.222
2024-09-06,XAUUSD.Curncy,2497.41
2024-09-06,COM.US.Equity,27.5298
2024-09-09,BCOM.TR,224.4593
2024-09-09,GSCI.TR,3386.677
2024-09-09,XAUUSD.Curncy,2506.38
2024-09-09,COM.US.Equity,27.5816
2024-09-10,BCOM.TR,222.3648
2024-09-10,GSCI.TR,3318.443
2024-09-10,XAUUSD.Curncy,2516.73
2024-09-10,COM.US.Equity,27.6026
2024-09-11,BCOM.TR,224.3756
2024-09-11,GSCI.TR,3363.499
2024-09-11,XAUUSD.Curncy,2511.76
2024-09-11,COM.US.Equity,27.6312
2024-09-12,BCOM.TR,227.9721
2024-09-12,GSCI.TR,3419.723
2024-09-12,XAUUSD.Curncy,2557.9
2024-09-12,COM.US.Equity,27.7702
2024-09-13,BCOM.TR,229.2582
2024-09-13,GSCI.TR,3423.033
2024-09-13,XAUUSD.Curncy,2577.7
2024-09-13,COM.US.Equity,27.8777
2024-09-16,BCOM.TR,230.6876
2024-09-16,GSCI.TR,3454.018
2024-09-16,XAUUSD.Curncy,2582.45
2024-09-16,COM.US.Equity,27.8811
2024-09-17,BCOM.TR,231.385
2024-09-17,GSCI.TR,3481.256
2024-09-17,XAUUSD.Curncy,2569.5
2024-09-17,COM.US.Equity,27.863
2024-09-18,BCOM.TR,231.648
2024-09-18,GSCI.TR,3487.939
2024-09-18,XAUUSD.Curncy,2558.91
2024-09-18,COM.US.Equity,27.7857
2024-09-19,BCOM.TR,233.4347
2024-09-19,GSCI.TR,3524.102
2024-09-19,XAUUSD.Curncy,2586.74
2024-09-19,COM.US.Equity,27.8929
2024-09-20,BCOM.TR,234.1752
2024-09-20,GSCI.TR,3520.717
2024-09-20,XAUUSD.Curncy,2621.88
2024-09-20,COM.US.Equity,27.9899
2024-09-23,BCOM.TR,236.4148
2024-09-23,GSCI.TR,3528.407
2024-09-23,XAUUSD.Curncy,2628.72
2024-09-23,COM.US.Equity,28.0075
2024-09-24,BCOM.TR,239.2404
2024-09-24,GSCI.TR,3573.638
2024-09-24,XAUUSD.Curncy,2657.1
2024-09-24,COM.US.Equity,28.1835
2024-09-25,BCOM.TR,239.1655
2024-09-25,GSCI.TR,3545.428
2024-09-25,XAUUSD.Curncy,2656.89
2024-09-25,COM.US.Equity,28.2128
2024-09-26,BCOM.TR,238.5592
2024-09-26,GSCI.TR,3508.783
2024-09-26,XAUUSD.Curncy,2672.38
2024-09-26,COM.US.Equity,28.2323
2024-09-27,BCOM.TR,239.4118
2024-09-27,GSCI.TR,3520.747
2024-09-27,XAUUSD.Curncy,2658.24
2024-09-27,COM.US.Equity,28.1084
2024-09-30,BCOM.TR,239.6944
2024-09-30,GSCI.TR,3521.77
2024-09-30,XAUUSD.Curncy,2634.58
2024-09-30,COM.US.Equity,28.076
2024-10-01,BCOM.TR,241.9984
2024-10-01,GSCI.TR,3574.983
2024-10-01,XAUUSD.Curncy,2663.23
2024-10-01,COM.US.Equity,28.1417
2024-10-02,BCOM.TR,242.6207
2024-10-02,GSCI.TR,3592.916
2024-10-02,XAUUSD.Curncy,2658.69
2024-10-02,COM.US.Equity,28.1249
2024-10-03,BCOM.TR,244.4851
2024-10-03,GSCI.TR,3672.84
2024-10-03,XAUUSD.Curncy,2655.89
2024-10-03,COM.US.Equity,28.1895
2024-10-04,BCOM.TR,243.9649
2024-10-04,GSCI.TR,3685.462
2024-10-04,XAUUSD.Curncy,2653.6
2024-10-04,COM.US.Equity,28.1696
2024-10-07,BCOM.TR,244.2613
2024-10-07,GSCI.TR,3746.829
2024-10-07,XAUUSD.Curncy,2642.59
2024-10-07,COM.US.Equity,28.076
2024-10-08,BCOM.TR,239.4249
2024-10-08,GSCI.TR,3640.639
2024-10-08,XAUUSD.Curncy,2621.83
2024-10-08,COM.US.Equity,27.9991
2024-10-09,BCOM.TR,237.7414
2024-10-09,GSCI.TR,3619.497
2024-10-09,XAUUSD.Curncy,2607.77
2024-10-09,COM.US.Equity,27.9393
2024-10-10,BCOM.TR,240.4906
2024-10-10,GSCI.TR,3694.905
2024-10-10,XAUUSD.Curncy,2629.74
2024-10-10,COM.US.Equity,27.9881
2024-10-11,BCOM.TR,241.1413
2024-10-11,GSCI.TR,3696.911
2024-10-11,XAUUSD.Curncy,2656.59
2024-10-11,COM.US.Equity,28.0907
2024-10-14,BCOM.TR,238.027
2024-10-14,GSCI.TR,3637.245
2024-10-14,XAUUSD.Curncy,2648.54
2024-10-14,COM.US.Equity,28.0663
2024-10-15,BCOM.TR,235.5336
2024-10-15,GSCI.TR,3547.561
2024-10-15,XAUUSD.Curncy,2662.58
2024-10-15,COM.US.Equity,28.1347
2024-10-16,BCOM.TR,235.223
2024-10-16,GSCI.TR,3543.403
2024-10-16,XAUUSD.Curncy,2673.83
2024-10-16,COM.US.Equity,28.1287
2024-10-17,BCOM.TR,235.3989
2024-10-17,GSCI.TR,3550.152
2024-10-17,XAUUSD.Curncy,2692.71
2024-10-17,COM.US.Equity,28.1671
2024-10-18,BCOM.TR,235.2045
2024-10-18,GSCI.TR,3517.375
2024-10-18,XAUUSD.Curncy,2721.46
2024-10-18,COM.US.Equity,28.3105
2024-10-21,BCOM.TR,236.5247
2024-10-21,GSCI.TR,3548.468
2024-10-21,XAUUSD.Curncy,2719.85
2024-10-21,COM.US.Equity,28.3387
2024-10-22,BCOM.TR,239.7155
2024-10-22,GSCI.TR,3607.667
2024-10-22,XAUUSD.Curncy,2749.01
2024-10-22,COM.US.Equity,28.418
2024-10-23,BCOM.TR,238.6301
2024-10-23,GSCI.TR,3585.834
2024-10-23,XAUUSD.Curncy,2715.55
2024-10-23,COM.US.Equity,28.3789
2024-10-24,BCOM.TR,239.1937
2024-10-24,GSCI.TR,3576.029
2024-10-24,XAUUSD.Curncy,2736.17
2024-10-24,COM.US.Equity,28.3838
2024-10-25,BCOM.TR,240.2077
2024-10-25,GSCI.TR,3615.277
2024-10-25,XAUUSD.Curncy,2747.56
2024-10-25,COM.US.Equity,28.416
2024-10-28,BCOM.TR,235.558
2024-10-28,GSCI.TR,3492.108
2024-10-28,XAUUSD.Curncy,2742.46
2024-10-28,COM.US.Equity,28.3789
2024-10-29,BCOM.TR,236.0473
2024-10-29,GSCI.TR,3492.574
2024-10-29,XAUUSD.Curncy,2774.74
2024-10-29,COM.US.Equity,28.5068
2024-10-30,BCOM.TR,237.1275
2024-10-30,GSCI.TR,3531.947
