"","date","BTC","ETC","MKR","XRP"
"814",2020-02-24,9650.1748046875,9.34309864044189,635.565124511719,0.270626991987228
"815",2020-02-25,9341.705078125,9.25924110412598,591.941650390625,0.253412008285522
"816",2020-02-26,8820.5224609375,7.68028402328491,543.48583984375,0.230850994586945
"817",2020-02-27,8784.494140625,7.68470478057861,565.599487304688,0.237115994095802
"818",2020-02-28,8672.455078125,7.43755197525024,580.787231445312,0.236295998096466
"819",2020-02-29,8599.5087890625,7.40747976303101,556.421997070312,0.231193006038666
"820",2020-03-01,8562.4541015625,7.76257705688477,544.028930664062,0.228845998644829
"821",2020-03-02,8869.669921875,8.40086364746094,571.861694335938,0.238747000694275
"822",2020-03-03,8787.7861328125,8.49745559692383,537.464599609375,0.234381005167961
"823",2020-03-04,8755.24609375,7.9526309967041,543.129333496094,0.234530001878738
"824",2020-03-05,9078.7626953125,8.19910430908203,546.774719238281,0.239582002162933
"825",2020-03-06,9122.5458984375,8.1951961517334,588.405944824219,0.244087994098663
"826",2020-03-07,8909.9541015625,7.81940221786499,612.814270019531,0.237070992588997
"827",2020-03-08,8108.1162109375,6.49378490447998,516.54345703125,0.206903994083405
"828",2020-03-09,7923.64453125,6.9255690574646,514.054504394531,0.209180995821953
"829",2020-03-10,7909.7294921875,6.81105613708496,507.524627685547,0.212235003709793
"830",2020-03-11,7911.43017578125,6.57728910446167,490.476837158203,0.208095997571945
"831",2020-03-12,4970.7880859375,3.96394610404968,216.414047241211,0.139634996652603
"832",2020-03-13,5563.70703125,4.84612321853638,272.748596191406,0.159352004528046
"833",2020-03-14,5200.3662109375,4.62573909759521,254.250915527344,0.147292003035545
"834",2020-03-15,5392.31494140625,5.05634498596191,241.692687988281,0.153901994228363
"835",2020-03-16,5014.47998046875,4.44896793365479,213.982269287109,0.141063004732132
"836",2020-03-17,5225.62939453125,4.5264949798584,217.037734985352,0.144523993134499
"837",2020-03-18,5238.4384765625,4.47272300720215,206.911117553711,0.143099993467331
"838",2020-03-19,6191.19287109375,5.05872678756714,262.167266845703,0.165037006139755
"839",2020-03-20,6198.7783203125,4.9258131980896,255.819244384766,0.156867995858192
"840",2020-03-21,6185.06640625,5.01063585281372,271.629425048828,0.158179000020027
"841",2020-03-22,5830.2548828125,4.61829280853271,255.663604736328,0.150214001536369
"842",2020-03-23,6416.31494140625,4.95009517669678,270.296020507812,0.157418996095657
"843",2020-03-24,6734.8037109375,5.06487607955933,278.042999267578,0.162255004048347
"844",2020-03-25,6681.06298828125,5.02273607254028,278.774383544922,0.161632999777794
"845",2020-03-26,6716.4404296875,5.0785551071167,339.428741455078,0.17501899600029
"846",2020-03-27,6469.79833984375,5.02026510238647,312.207580566406,0.176194995641708
"847",2020-03-28,6242.19384765625,4.8097767829895,308.959167480469,0.17578299343586
"848",2020-03-29,5922.04296875,4.84280681610107,290.384735107422,0.163828998804092
"849",2020-03-30,6429.841796875,4.96861982345581,295.867340087891,0.172170996665955
"850",2020-03-31,6438.64453125,4.94747400283813,279.510284423828,0.174563005566597
"851",2020-04-01,6606.7763671875,5.02666616439819,295.783935546875,0.175322994589806
"852",2020-04-02,6793.62451171875,5.10389089584351,300.445404052734,0.178639993071556
"853",2020-04-03,6733.38720703125,5.12653779983521,301.274291992188,0.179466992616653
"854",2020-04-04,6867.52734375,5.16871309280396,319.280151367188,0.181731998920441
"855",2020-04-05,6791.12939453125,5.04529285430908,302.551483154297,0.179406002163887
"856",2020-04-06,7271.78125,5.566810131073,330.733306884766,0.195506006479263
"857",2020-04-07,7176.41455078125,5.46281385421753,325.242614746094,0.192092999815941
"858",2020-04-08,7334.0986328125,5.80720615386963,345.187347412109,0.200868993997574
"859",2020-04-09,7302.08935546875,5.90515422821045,341.008758544922,0.198256999254227
"860",2020-04-10,6865.4931640625,5.24957799911499,335.299468994141,0.187463998794556
"861",2020-04-11,6859.0830078125,5.25861883163452,308.843414306641,0.188062995672226
"862",2020-04-12,6971.091796875,5.34251308441162,301.778991699219,0.19013500213623
"863",2020-04-13,6845.03759765625,5.17971801757812,300.900207519531,0.187731996178627
"864",2020-04-14,6842.427734375,5.21077585220337,299.021789550781,0.185334995388985
"865",2020-04-15,6642.10986328125,5.10420989990234,290.578674316406,0.181270003318787
"866",2020-04-16,7116.80419921875,5.47641897201538,301.890045166016,0.190103992819786
"867",2020-04-17,7096.1845703125,5.42030000686646,302.446563720703,0.190201997756958
"868",2020-04-18,7257.6650390625,5.65403985977173,326.974212646484,0.194924995303154
"869",2020-04-19,7189.4248046875,5.52642297744751,324.233978271484,0.190859004855156
"870",2020-04-20,6881.95849609375,5.27083778381348,305.169708251953,0.183489993214607
"871",2020-04-21,6880.3232421875,5.22928714752197,311.756164550781,0.184328004717827
"872",2020-04-22,7117.20751953125,5.38027095794678,326.725769042969,0.187969997525215
"873",2020-04-23,7429.724609375,5.56888580322266,327.596740722656,0.191710993647575
"874",2020-04-24,7550.90087890625,5.62708711624146,338.419250488281,0.193664997816086
"875",2020-04-25,7569.93603515625,5.77726984024048,337.42724609375,0.195053994655609
"876",2020-04-26,7679.8671875,6.22405481338501,345.882720947266,0.196805000305176
"877",2020-04-27,7795.60107421875,6.0801248550415,340.713531494141,0.197978004813194
"878",2020-04-28,7807.05859375,6.19049882888794,342.632843017578,0.215483993291855
"879",2020-04-29,8801.0380859375,6.78429317474365,353.185119628906,0.227431997656822
"880",2020-04-30,8658.5537109375,6.47045803070068,338.785858154297,0.212760999798775
"881",2020-05-01,8864.7666015625,6.67768001556396,356.302429199219,0.219247996807098
"882",2020-05-02,8988.5966796875,7.47727680206299,359.15283203125,0.223913997411728
"883",2020-05-03,8897.46875,7.22643184661865,373.336883544922,0.219413995742798
"884",2020-05-04,8912.654296875,7.24270009994507,349.278106689453,0.218962997198105
"885",2020-05-05,9003.0703125,7.19188404083252,336.700531005859,0.216462999582291
"886",2020-05-06,9268.76171875,6.94916677474976,332.047241210938,0.215210005640984
"887",2020-05-07,9951.5185546875,7.09795713424683,344.501922607422,0.218916997313499
"888",2020-05-08,9842.666015625,7.17692613601685,339.218658447266,0.219826996326447
"889",2020-05-09,9593.896484375,7.08439683914185,341.728698730469,0.216902002692223
"890",2020-05-10,8756.4306640625,6.20245981216431,329.029449462891,0.198175996541977
"891",2020-05-11,8601.7958984375,6.03857898712158,317.166595458984,0.194064006209373
"892",2020-05-12,8804.4775390625,6.08072280883789,322.412170410156,0.197637006640434
"893",2020-05-13,9269.9873046875,6.21436500549316,328.6103515625,0.201480001211166
"894",2020-05-14,9733.7216796875,6.25407600402832,331.98291015625,0.2031289935112
"895",2020-05-15,9328.197265625,6.49661302566528,324.673217773438,0.198910996317863
"896",2020-05-16,9377.013671875,6.68762302398682,335.117950439453,0.200031995773315
"897",2020-05-17,9670.7392578125,6.67294788360596,340.582794189453,0.201254993677139
"898",2020-05-18,9726.5751953125,6.7088680267334,327.380798339844,0.205175995826721
"899",2020-05-19,9729.0380859375,6.64597606658936,332.365234375,0.204027995467186
"900",2020-05-20,9522.9814453125,6.44456386566162,331.383453369141,0.201707005500793
"901",2020-05-21,9081.76171875,6.14045476913452,319.159576416016,0.195509001612663
"902",2020-05-22,9182.5771484375,6.46585512161255,321.977874755859,0.200342997908592
"903",2020-05-23,9209.287109375,6.58748483657837,339.660217285156,0.198855996131897
"904",2020-05-24,8790.3681640625,6.61062288284302,326.19921875,0.195430994033813
"905",2020-05-25,8906.9345703125,6.80900287628174,345.820770263672,0.197327002882957
"906",2020-05-26,8835.052734375,6.70043516159058,338.383911132812,0.193975001573563
"907",2020-05-27,9181.017578125,6.77931213378906,347.276885986328,0.1978570073843
"908",2020-05-28,9525.7509765625,6.85071516036987,354.981414794922,0.200595006346703
"909",2020-05-29,9439.1240234375,7.23804998397827,486.020599365234,0.198348000645638
"910",2020-05-30,9700.4140625,7.4862232208252,511.981628417969,0.206220000982285
"911",2020-05-31,9461.05859375,6.93276977539062,461.114288330078,0.202905997633934
"912",2020-06-01,10167.2685546875,7.21139717102051,460.380737304688,0.210249006748199
"913",2020-06-02,9529.8037109375,6.95948791503906,443.388885498047,0.202764004468918
"914",2020-06-03,9656.7177734375,6.9382119178772,426.655700683594,0.203663006424904
